'name','10^2','10^3','10^4','10^5','10^6'
'Array',0.008476115,0.0228164172,0.16865093560000002,1.274792254,1.6097291040000001
'BF-Trie4',4.066318E-4,6.118552000000001E-4,3.9910860000000006E-4,3.6652300000000005E-4,0.0012446822
'BF-Trie8',3.93558E-4,2.3482240000000004E-4,9.52478E-4,7.410388000000001E-4,0.001217367
'Bloofi',0.0081219646,0.018599456400000002,0.149102372,1.6221174672,2.7628104960000006
'FlatBloofi',8.374955999999999E-4,0.0035493302000000003,0.004709422400000001,0.0380718008,0.523233677
'Hamming',0.0022421234,0.0022151764000000003,0.0020953098000000003,0.0022187356,0.0042834236
'List',0.0063573460000000016,0.0246245562,0.1728297896,1.6107395338,15.2580564004
'NaturalBloofi',0.0044404588,0.0015925648000000001,0.0114345344,0.015263831600000003,0.07759721040000002
'ShardedList',0.0029286666,0.0030204824000000007,0.0186326902,0.05327558480000001,0.620095307
