'Index Name', 'Run', 'Phase', 'Population', 'Load Elapsed', 'COMPLETE Elapsed', 'COMPLETE Count', 'HIGHCARD Elapsed', 'HIGHCARD Count', 'LOWCARD Elapsed', 'LOWCARD Count'
'BF-Trie8','Reference', 2,'Delete',1000,3153300,1.8417500000000002E-4,3,1.79939E-4,0,7.65E-5,0
'BF-Trie8','Reference', 3,'Query',1000,1758749,0.0016019250000000001,22,0.063124396,22278,0.08479115200000001,59685
'BF-Trie8','Reference', 3,'Delete',1000,1758749,0.0022923,3,1.49109E-4,0,7.3856E-5,0
'BF-Trie8','Reference', 4,'Query',1000,926061,0.001482784,22,0.052396234,22278,0.082998414,59685
'BF-Trie8','Reference', 4,'Delete',1000,926061,1.6142400000000002E-4,3,2.4383800000000002E-4,0,1.6624900000000001E-4,0
'BF-Trie8','Reference', 0,'Query',10000,7964563,0.035129253,530,0.541824547,165870,0.792778622,767607
'BF-Trie8','Reference', 0,'Delete',10000,7964563,3.1165800000000003E-4,22,2.68603E-4,2,2.41157E-4,2
'BF-Trie8','Reference', 1,'Query',10000,7930772,0.036187342000000004,530,0.523929576,165870,0.710423372,767607
'BF-Trie8','Reference', 1,'Delete',10000,7930772,3.0571E-4,22,2.90221E-4,2,2.4585300000000003E-4,2
'BF-Trie8','Reference', 2,'Query',10000,7885144,0.038388467,530,0.390394061,165870,0.733108584,767607
'BF-Trie8','Reference', 2,'Delete',10000,7885144,4.70446E-4,22,2.65455E-4,2,2.4214900000000002E-4,2
'BF-Trie8','Reference', 3,'Query',10000,11303696,0.024071999,530,0.395593232,165870,0.723704305,767607
'BF-Trie8','Reference', 3,'Delete',10000,11303696,3.46251E-4,22,1.12187E-4,2,2.3830500000000002E-4,2
'BF-Trie8','Reference', 4,'Query',10000,14635854,0.031808106,530,0.387274088,165870,0.8379974530000001,767607
'BF-Trie8','Reference', 4,'Delete',10000,14635854,3.28086E-4,22,9.776400000000001E-5,2,8.09055E-4,2
