'name','10^2','10^3','10^4','10^5','10^6'
'Array',0.0014749206,0.0052533748,0.0657317094,0.9789828234000002,12.654518428200003
'BF-Trie4',0.010346788200000002,0.05099644800000001,0.6359193592000001,7.7420886064,72.4630276958
'BF-Trie8',0.005793281,0.0696410678,0.6719020558000001,8.829340371399999,69.48098318840002
'Bloofi',0.0035173540000000003,0.011092143,0.1405980986,2.5265092088000003,34.8751562004
'FlatBloofi',0.0094756148,0.03296152780000001,0.3385795904,5.3927094478,61.1472892054
'Hamming',0.040656491,0.0644705856,0.6015666398,5.6930811964000005,59.9659004942
'List',6.957090000000001E-4,0.009039400200000002,0.1041444376,1.1172161674,15.463413348200001
'NaturalBloofi',0.22825777360000005,0.2350347544,0.5564963044,6.2043944678
'ShardedList',0.22470186660000002,0.23108870080000005,0.5058032078,3.98349029
