'name','10^2','10^3','10^4','10^5','10^6'
'Array',0.0058024514,0.006370716200000001,0.040338469,0.4581959814,8.1150478492
'BF-Trie4',0.004395082400000001,0.0015090104000000002,0.0106364112,0.07704249300000002,0.41955602540000003
'BF-Trie8',8.069948000000001E-4,0.0030387623999999997,0.014286706399999998,0.07254215160000001,0.39270827480000003
'Bloofi',0.0068346932,0.012172505200000003,0.0966364806,1.0089702712000002,21.221908905
'FlatBloofi',0.0045598972,0.013815126600000002,0.0321952548,0.24179908519999999,5.4249863202
'Hamming',0.037453282,0.012332677400000002,0.12461760620000002,1.5963113420000001,30.0421809262
'List',0.0053169806,0.007794107,0.1324978286,0.6619382631999999,11.0642550704
'NaturalBloofi',0.012352751,0.008760367799999998,0.021203480400000002,0.0226565754,0.4337019328
'ShardedList',0.003914892400000001,0.0034065954000000002,0.0221861886,0.028719976200000004,0.48620880460000004
