'name','10^2','10^3','10^4','10^5','10^6'
'Array',0.0094376452,0.0205864026,0.1518509092,1.6302542436000003,15.442879677000002
'BF-Trie4',2.397536E-4,3.777452E-4,2.02262E-4,1.384414E-4,1.8478400000000004E-4
'BF-Trie8',0.003410694,2.067416E-4,1.497624E-4,1.467254E-4,9.888120000000002E-5
'Bloofi',0.031061053000000005,0.0360356682,0.3248930902,5.4058797634,45.333283039
'FlatBloofi',4.1065420000000006E-4,0.0035718194,0.028100964200000002,0.0251698718,0.3501745584
'Hamming',6.618744E-4,0.0010952738,0.001343715,6.517238E-4,9.363766E-4
'List',0.006327292400000001,0.019881135400000003,0.1498290424,1.7530987578000001,19.6478247234
'NaturalBloofi',0.2519365496,0.230290529,0.49077670640000004,4.607911058799999
'ShardedList',0.3002112028,0.24476638420000002,0.583316399,4.471179948800001
