'name','10^2','10^3','10^4','10^5'
'Array',0.0291591646,0.12946299,9.667897647,812.192342524
'BF-Trie4',0.0022962246000000006,0.010450167
'BF-Trie8',8.296942E-4,0.0056368504
'Bloofi',0.0037140252000000006,3.5028760000000006E-4,0.0017313578000000003
'FlatBloofi',0.0094474712,0.0436069206,3.6302734740000004
'Hamming',0.004971238000000001,0.007464405,0.0498364062
'List',0.009878881400000001,0.11614535840000002,10.185780506,884.3051696558001
'NaturalBloofi',0.0108204876,0.0171766396,0.08851956200000002
'ShardedList',0.0107715142,0.0040989822,0.22173396860000003,25.553749962200005
