'Index Name', 'Usage', 'Phase', 'Population', 'Avg Load Elapsed', 'Avg COMPLETE Elapsed', 'Avg HIGHCARD Elapsed', 'Avg LOWCARD Elapsed'
'Array','Query', 100,4.2871000000000003E-5,0.032232558200000004,0.0,0.0
'Array','Delete', 100,4.2871000000000003E-5,0.035295244,6.11E-7,5.258E-7
'Array','Query', 1000,1.835626E-4,0.07535470799999999,0.0,0.0
'Array','Delete', 1000,1.835626E-4,0.17101684460000002,5.022E-7,4.966E-7
'Array','Query', 10000,0.0016887475999999998,1.802145171,0.0,0.0
'Array','Delete', 10000,0.0016887475999999998,12.9936296094,1.4638E-6,2.93E-7
'Array','Query', 100000,0.015151931600000001,20.450464417400003,0.0,0.0
'Array','Delete', 100000,0.015151931600000001,994.0796555838002,1.2586000000000001E-6,3.9179999999999995E-7
'BF-Trie4','Query', 100,0.0082034392,0.10693010160000001,0.0,0.0
'BF-Trie4','Delete', 100,0.0082034392,0.0033268204000000004,1.3216E-6,1.4070000000000003E-6
'BF-Trie4','Query', 1000,1.5524411668,6.987853632400001,0.0,0.0
'BF-Trie4','Delete', 1000,1.5524411668,0.0160327824,1.7434000000000003E-6,1.4998E-6
'BF-Trie8','Query', 100,0.0018968238000000002,0.076919597,0.0,0.0
'BF-Trie8','Delete', 100,0.0018968238000000002,0.0020750886,9.45E-7,9.448000000000001E-7
'BF-Trie8','Query', 1000,1.5227224970000002,7.0319297292,0.0,0.0
'BF-Trie8','Delete', 1000,1.5227224970000002,0.008626036600000001,1.7608000000000001E-6,1.6756E-6
'Bloofi','Query', 100,0.031442148,0.0052414254,0.0,0.0
'Bloofi','Delete', 100,0.031442148,0.0026302624000000005,1.238E-6,1.1492000000000002E-6
'Bloofi','Query', 1000,0.356016037,9.357332000000003E-4,0.0,0.0
'Bloofi','Delete', 1000,0.356016037,0.001080066,1.5104000000000002E-6,1.0812000000000001E-6
'Bloofi','Query', 10000,54.642934716,0.0028670952,0.0,0.0
'Bloofi','Delete', 10000,54.642934716,0.0053452204000000005,2.0786E-6,1.357E-6
'FlatBloofi','Query', 100,0.010393520600000001,0.007095328000000001,0.0,0.0
'FlatBloofi','Delete', 100,0.010393520600000001,0.015458968000000003,9.380000000000002E-7,1.1248000000000002E-6
'FlatBloofi','Query', 1000,0.06930233780000002,0.036661292,0.0,0.0
'FlatBloofi','Delete', 1000,0.06930233780000002,0.08517558100000001,1.3642E-6,1.4482000000000002E-6
'FlatBloofi','Query', 10000,7.2466643263999995,0.99772479,0.0,0.0
'FlatBloofi','Delete', 10000,7.2466643263999995,4.667514547000001,5.4676E-6,8.081999999999999E-7
'Hamming','Query', 100,0.004375156200000001,0.024551901600000002,0.0,0.0
'Hamming','Delete', 100,0.004375156200000001,0.0049372364,8.068000000000002E-7,8.178E-7
'Hamming','Query', 1000,0.022977264200000003,0.023796981600000003,0.0,0.0
'Hamming','Delete', 1000,0.022977264200000003,0.029978123800000006,2.6062E-6,5.170000000000001E-7
'Hamming','Query', 10000,2.0530975037999997,0.19809917900000001,0.0,0.0
'Hamming','Delete', 10000,2.0530975037999997,0.2034485322,1.7796E-6,6.054E-7
'List','Query', 100,2.7151999999999997E-5,0.01980893,0.0,0.0
'List','Delete', 100,2.7151999999999997E-5,0.025323931600000005,4.3479999999999995E-7,4.7200000000000004E-7
'List','Query', 1000,1.02917E-4,0.160817921,0.0,0.0
'List','Delete', 1000,1.02917E-4,0.17921003419999998,7.078E-7,1.116E-7
'List','Query', 10000,0.0014685946,1.249781161,0.0,0.0
'List','Delete', 10000,0.0014685946,13.379083526000002,3.692E-7,2.74E-7
'List','Query', 100000,0.0071658866,20.6803385894,0.0,0.0
'List','Delete', 100000,0.0071658866,1003.1109277260002,2.738E-7,2.154E-7
