'name','10^2','10^3','10^4','10^5'
'Array',0.022101129599999998,0.033269946200000004,0.32274425640000004,4.5552788574
'BF-Trie4',0.050341816000000005,3.9811798838000003
'BF-Trie8',0.0484798508,4.001284737600001
'Bloofi',0.0032580802000000005,6.62347E-4,9.478254E-4
'FlatBloofi',0.0025989794000000005,0.006434471,0.13617480099999998
'Hamming',0.009465564400000001,0.009334051,0.06433033560000001
'List',0.0098048898,0.0368140348,0.4661682494,6.368189977600001
'NaturalBloofi',0.015665274800000004,0.0177557786,0.13765605320000002
'ShardedList',0.0079049208,0.0051307468000000005,0.024784426200000004,0.5764109190000001
